Meeting,Delegation,Number,Delegation_ISO,Delegation_wb,Host_ISO,Host_country,Host_wb,Origin,Dest,layover,emissions,emissions_sens_1,emissions_sens_2,emissions_sens_3
COP 14,Egypt,18,EGY,Middle East & North Africa,POL,Poland,Europe & Central Asia,CAI,POZ,MUC,1.8779804842779235,0.9871542554452273,1.6723313483934967,1.192803391329654
COP 14,El Salvador,7,SLV,Latin America & Caribbean,POL,Poland,Europe & Central Asia,SAL,POZ,MCO;DUB,5.832602224794527,3.065888146723219,5.193900375905095,3.7045899956126505
COP 14,Equatorial Guinea,2,GNQ,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,SSG,POZ,ABV;FRA,3.4056033239627093,1.7901441690970608,3.0326711307896,2.163076362270169
COP 14,Eritrea,2,ERI,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,ASM,POZ,CAI;MUC,2.9454157278883146,1.548248075090197,2.6228765937856884,1.8707872091928233
COP 14,Estonia,5,EST,Europe & Central Asia,POL,Poland,Europe & Central Asia,TLL,POZ,WAW,0.46948325529642015,0.24677216417391107,0.41807800950622875,0.29817740996410247
COP 14,Ethiopia,4,ETH,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,ADD,POZ,FRA,3.5111604438305344,1.8456299214477465,3.126669168617436,2.2301211966608445
COP 14,European Union,185,NA,Europe & Central Asia,POL,Poland,Europe & Central Asia,BRU,POZ,FRA,0.3916181189107044,0.2058442971992562,0.34873857969095784,0.24872383641900286
COP 14,Fiji,2,FJI,East Asia & Pacific,POL,Poland,Europe & Central Asia,NAN,POZ,ICN;MUC,10.10058600565722,5.309339762286606,8.99451658620401,6.4154091817398164
COP 14,Finland,53,FIN,Europe & Central Asia,POL,Poland,Europe & Central Asia,HEL,POZ,WAW,0.5104205850287518,0.2682898505654527,0.45453297810396365,0.32417745749024085
COP 14,France,162,FRA,Europe & Central Asia,POL,Poland,Europe & Central Asia,CDG,POZ,FRA,0.4518339795231095,0.23749526253887362,0.40236121023535065,0.2869680318266324
COP 14,Gabon,12,GAB,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,LBV,POZ,LOS;FRA,3.7852716207210624,1.9897155586510666,3.370763672206125,2.404223507166004
COP 14,Gambia,4,GMB,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,BJL,POZ,BCN,3.0894491795525565,1.6239587845076542,2.751137594606496,1.9622703694537147
COP 14,Georgia,7,GEO,Europe & Central Asia,POL,Poland,Europe & Central Asia,TBS,POZ,WAW,1.427083585686495,0.7501417859664911,1.270810126676553,0.9064152449764331
COP 14,Germany,116,DEU,Europe & Central Asia,POL,Poland,Europe & Central Asia,SXF,POZ,CPH,0.33923191792540136,0.17830879716990877,0.3020883139222657,0.21545240117304448
COP 14,Ghana,11,GHA,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,ACC,POZ,FRA,3.3107522406895513,1.7402860096164052,2.9482067599855695,2.102831490320387
COP 14,Greece,24,GRC,Europe & Central Asia,POL,Poland,Europe & Central Asia,ATH,POZ,WAW,0.7861210181571312,0.4132049072351929,0.7000460757532994,0.4992798496390248
COP 14,Grenada,3,GRD,Latin America & Caribbean,POL,Poland,Europe & Central Asia,GND,POZ,BGI;FRA,4.839746600305726,2.543996858202352,4.30976787337814,3.0739755851299377
COP 14,Guatemala,32,GTM,Latin America & Caribbean,POL,Poland,Europe & Central Asia,GUA,POZ,EWR;EDI,5.821987286654865,3.0603084394559823,5.184447831557149,3.697847894553698
COP 14,Guinea,5,GIN,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,CKY,POZ,CMN;BCN,3.2907370643114904,1.7297650980837775,2.930383354907148,2.0901188074881203
COP 14,Guinea-Bissau,3,GNB,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,OXB,POZ,CMN;BCN,3.178197816336946,1.6706092130931025,2.8301677701936447,2.0186392592364037
COP 14,Guyana,5,GUY,Latin America & Caribbean,POL,Poland,Europe & Central Asia,GEO,POZ,JFK;CPH,6.301224730690911,3.312218023293205,5.611206153965172,4.002236600018943
COP 14,Haiti,2,HTI,Latin America & Caribbean,POL,Poland,Europe & Central Asia,PAP,POZ,SDQ;FRA,5.005219084702413,2.6309769245549,4.457120215572225,3.1790757936850884
COP 14,Honduras,5,HND,Latin America & Caribbean,POL,Poland,Europe & Central Asia,SAP,POZ,FLL;CPH,5.687685889194964,2.989713352273404,5.0648531717694025,3.612546069698966
COP 14,Hungary,11,HUN,Europe & Central Asia,POL,Poland,Europe & Central Asia,BUD,POZ,WAW,0.3440180279261322,0.1808244965255951,0.3063503772010082,0.21849214725071905
COP 14,Iceland,10,ISL,Europe & Central Asia,POL,Poland,Europe & Central Asia,KEF,POZ,CPH,1.5212941261831239,0.7996632462466282,1.3547040976419569,0.966253274787795
COP 14,India,25,IND,South Asia,POL,Poland,Europe & Central Asia,DEL,POZ,MUC,3.8011715365318532,1.9980732970222819,3.384922460260532,2.4143223732936034
COP 14,Indonesia,123,IDN,East Asia & Pacific,POL,Poland,Europe & Central Asia,CGK,POZ,DXB;WAW,6.448759292289294,3.3897690796147977,5.742584874030697,4.095943497873395
COP 14,Iran,27,IRN,Middle East & North Africa,POL,Poland,Europe & Central Asia,IKA,POZ,FRA,2.586918621236805,1.3598052518774153,2.303636881349485,1.643086991764735
COP 14,Ireland,34,IRL,Europe & Central Asia,POL,Poland,Europe & Central Asia,DUB,POZ,NA,0.6455761956468282,0.33933102648856656,0.5748899621355412,0.4100172599998535
COP 14,Israel,29,ISR,Middle East & North Africa,POL,Poland,Europe & Central Asia,TLV,POZ,WAW,1.6384955810797344,0.8612698049484593,1.4590713521165366,1.040694033911657
COP 14,Italy,50,ITA,Europe & Central Asia,POL,Poland,Europe & Central Asia,FCO,POZ,MUC,0.5453687097377771,0.2866594607080355,0.4856545191802256,0.3463736512655869
COP 14,Jamaica,3,JAM,Latin America & Caribbean,POL,Poland,Europe & Central Asia,KIN,POZ,LGW;DUS,5.120468168827748,2.6915572259919687,4.559748894554767,3.2522765002649505
COP 14,Japan,85,JPN,East Asia & Pacific,POL,Poland,Europe & Central Asia,NRT,POZ,CPH,5.376811306745148,2.8263031520374367,4.788021056631923,3.4150934021506627
COP 14,Jordan,2,JOR,Middle East & North Africa,POL,Poland,Europe & Central Asia,AMM,POZ,MUC,1.9507804064723355,1.0254212947419252,1.7371592808803102,1.2390424203339505
COP 14,Kazakhstan,15,KAZ,Europe & Central Asia,POL,Poland,Europe & Central Asia,ALA,POZ,FRA,3.3588993830956198,1.7655943964242438,2.9910815269255426,2.133412252594321
COP 14,Kenya,24,KEN,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,NBO,POZ,IST;WAW,3.7788182535675925,1.9863233674644007,3.365016984056919,2.4001246369750744
COP 14,Kiribati,3,KIR,East Asia & Pacific,POL,Poland,Europe & Central Asia,TRW,POZ,NAN;ICN;MUC,11.379862503584334,5.981787239452684,10.133705309759433,7.227944433277587
COP 14,Kuwait,14,KWT,Middle East & North Africa,POL,Poland,Europe & Central Asia,KWI,POZ,FRA,2.7315042590176466,1.435806216108148,2.4323896008865775,1.734920874239217
COP 14,Kyrgyzstan,3,KGZ,Europe & Central Asia,POL,Poland,Europe & Central Asia,FRU,POZ,SVO;WAW,2.5944413780552167,1.3637595642188614,2.310335855145588,1.6478650871284897
COP 14,Lao Peoples Democratic Republic,9,LAO,East Asia & Pacific,POL,Poland,Europe & Central Asia,VTE,POZ,BKK;CPH,5.636106553195214,2.962600844208779,5.0189220552089076,3.579785342195086
COP 14,Latvia,7,LVA,Europe & Central Asia,POL,Poland,Europe & Central Asia,RIX,POZ,WAW,0.35348398778483403,0.18580004224306776,0.3147798783837357,0.2245041516441661
COP 14,Lebanon,2,LBN,Middle East & North Africa,POL,Poland,Europe & Central Asia,BEY,POZ,FRA,2.037322626301615,1.0709119275229138,1.8142246542383897,1.2940098995861389
COP 14,Lesotho,5,LSO,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,MSU,POZ,JNB;MUC,5.5156003447228565,2.8992571526757995,4.911611935752661,3.5032455616459957
COP 14,Liberia,13,LBR,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,ROB,POZ,CMN;BCN,3.4752919144540706,1.8267757471328563,3.0947284394143337,2.2073392221725934
COP 14,Libya,3,LBY,Middle East & North Africa,POL,Poland,Europe & Central Asia,TIP,POZ,FCO;MUC,1.3647140758046314,0.7173574585438407,1.215270419298027,0.8668011150504451
COP 14,Liechtenstein,3,LIE,Europe & Central Asia,POL,Poland,Europe & Central Asia,VIE,POZ,WAW,0.34748793103771775,0.18264836455637104,0.30944034935593673,0.22069594623815197
COP 14,Lithuania,10,LTU,Europe & Central Asia,POL,Poland,Europe & Central Asia,VNO,POZ,WAW,0.2838181618936802,0.14918193833802315,0.2527419899380833,0.1802581102936201
COP 14,Luxembourg,3,LUX,Europe & Central Asia,POL,Poland,Europe & Central Asia,LUX,POZ,FRA,0.33768956894671087,0.1774980998956416,0.3007148417404564,0.21447282710189608
COP 14,Madagascar,22,MDG,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,TNR,POZ,MRS;MUC,5.560889032582784,2.923063002267281,4.9519412645555025,3.532010770294563
COP 14,Malawi,14,MWI,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,LLW,POZ,JNB;MUC,6.169366986993497,3.2429074346614195,5.49378755448574,3.9184868671691766
COP 14,Malaysia,27,MYS,East Asia & Pacific,POL,Poland,Europe & Central Asia,KUL,POZ,FRA,6.240004197970735,3.2800376519308356,5.556689604464039,3.9633522454375316
COP 14,Maldives,6,MDV,South Asia,POL,Poland,Europe & Central Asia,MLE,POZ,FRA,4.999342309021292,2.6278878167763673,4.451886978975097,3.175343146822563
COP 14,Mali,12,MLI,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,BKO,POZ,ALG;FRA,2.9851721827052122,1.5691459246059263,2.6582794993259187,1.8960386079852196
COP 14,Malta,6,MLT,Middle East & North Africa,POL,Poland,Europe & Central Asia,MLA,POZ,MUC,0.8282832020904701,0.4353664076894731,0.7375917852891092,0.526057824490834
COP 14,Marshall Islands,6,MHL,East Asia & Pacific,POL,Poland,Europe & Central Asia,MAJ,POZ,HNL;YVR;FRA,9.812890705889158,5.158113675639156,8.73832549550022,6.232678886028095
COP 14,Mauritania,2,MRT,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,NKC,POZ,CMN;BCN,2.794374946490218,1.4688539858804621,2.4883756041681067,1.7748533282025736
COP 14,Mauritius,4,MUS,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,MRU,POZ,FRA,5.7716147399133755,3.0338302761897684,5.139591354229804,3.6658536618733404
COP 14,Mexico,32,MEX,Latin America & Caribbean,POL,Poland,Europe & Central Asia,MEX,POZ,FRA,5.9784681956221535,3.142562113802545,5.323793225016722,3.797237084407977
COP 14,Micronesia (Federated States of),8,FSM,East Asia & Pacific,POL,Poland,Europe & Central Asia,PNI,POZ,TKK;GUM;NRT;CPH,7.866453568221683,4.134975405837668,7.005033871732257,4.996395102327095
COP 14,Monaco,4,MCO,Europe & Central Asia,POL,Poland,Europe & Central Asia,NCE,POZ,MUC,0.5037603097294097,0.2647890429624745,0.44860195796959407,0.31994739472229017
COP 14,Mongolia,5,MNG,East Asia & Pacific,POL,Poland,Europe & Central Asia,ULN,POZ,SVO;WAW,3.562153083118152,1.8724340343182322,3.172077834965102,2.2625092824712816
COP 14,Montenegro,3,MNE,Europe & Central Asia,POL,Poland,Europe & Central Asia,TGD,POZ,FRA,0.7582746854733748,0.3985681769510879,0.675248728437637,0.4815941339868258
COP 14,Morocco,17,MAR,Middle East & North Africa,POL,Poland,Europe & Central Asia,CMN,POZ,BCN,1.6962719522024674,0.8916397641122884,1.5105208945552664,1.0773908217594894
COP 14,Mozambique,9,MOZ,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,MPM,POZ,JNB;MUC,5.549180049439521,2.9169082138477127,4.941514479116451,3.524573784170782
COP 14,Myanmar,2,MMR,East Asia & Pacific,POL,Poland,Europe & Central Asia,RGN,POZ,DOH;WAW,5.2347614444843735,2.751635109855918,4.661526431324348,3.3248701230159434
COP 14,Namibia,19,NAM,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,WDH,POZ,FRA,5.132486145151217,2.6978744356588815,4.570450836730548,3.259909744079551
COP 14,Nauru,3,NRU,East Asia & Pacific,POL,Poland,Europe & Central Asia,INU,POZ,BNE;BKK;CPH,11.547964736629044,6.070149624519606,10.283399428739433,7.334714932409219
COP 14,Nepal,13,NPL,South Asia,POL,Poland,Europe & Central Asia,KTM,POZ,IST;WAW,4.070931336272254,2.139871647160185,3.625142086299767,2.5856608971326724
COP 14,Netherlands,49,NLD,Europe & Central Asia,POL,Poland,Europe & Central Asia,AMS,POZ,DUS,0.36756176382672456,0.19319967411794597,0.32731623302358764,0.23344520492108287
COP 14,New Zealand,16,NZL,East Asia & Pacific,POL,Poland,Europe & Central Asia,AKL,POZ,NRT;CPH,10.56376756297705,5.552809622159948,9.406977229319532,6.709599955817467
COP 14,Nicaragua,4,NIC,Latin America & Caribbean,POL,Poland,Europe & Central Asia,MGA,POZ,FLL;CPH,5.82995841221842,3.064498435351375,5.191546075268153,3.7029107723016415
COP 14,Niger,2,NER,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,NIM,POZ,ALG;FRA,2.7941415393510893,1.4687312961866281,2.4881677563874876,1.7747050791502301
COP 14,Nigeria,27,NGA,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,LOS,POZ,FRA,3.222395804745053,1.6938417401105261,2.8695258371009422,2.046711707754637
COP 14,Niue,3,NIU,East Asia & Pacific,POL,Poland,Europe & Central Asia,IUE,POZ,AKL;NRT;CPH,12.023839907187222,6.320291840378601,10.707163665007592,7.636968082558231
COP 14,Norway,69,NOR,Europe & Central Asia,POL,Poland,Europe & Central Asia,OSL,POZ,CPH,0.39986007837949444,0.21017647763849853,0.3560781002601572,0.2539584557578359
COP 14,Oman,5,OMN,Middle East & North Africa,POL,Poland,Europe & Central Asia,MCT,POZ,MUC,3.2157609483038723,1.6903541496776053,2.8636175337338052,2.0424975642476726
COP 14,Pakistan,11,PAK,South Asia,POL,Poland,Europe & Central Asia,ISB,POZ,CPH,3.288779066340383,1.72873588289996,2.9286397684244414,2.0888751808159016
COP 14,Palau,7,PLW,East Asia & Pacific,POL,Poland,Europe & Central Asia,ROR,POZ,NRT;CPH,7.262963253169424,3.81775270964289,6.467629047367531,4.613086915444784
COP 14,Panama,17,PAN,Latin America & Caribbean,POL,Poland,Europe & Central Asia,ECP,POZ,ATL;DUB,4.845878633250831,2.547220141120874,4.315228415172547,3.0778703591991574
COP 14,Papua New Guinea,25,PNG,East Asia & Pacific,POL,Poland,Europe & Central Asia,POM,POZ,NRT;CPH,8.357479483928538,4.393081560977126,7.442289763678294,5.308271281227369
COP 14,Paraguay,4,PRY,Latin America & Caribbean,POL,Poland,Europe & Central Asia,ASU,POZ,GRU;BCN,6.788562448746005,3.5683854894860305,6.045177726077353,4.311770212154682
COP 14,Peru,14,PER,Latin America & Caribbean,POL,Poland,Europe & Central Asia,LIM,POZ,CDG;FRA,6.667061199319306,3.504518757953092,5.936981528094299,4.2345984291780985
COP 14,Philippines,42,PHL,East Asia & Pacific,POL,Poland,Europe & Central Asia,MNL,POZ,PEK;WAW,5.930377956566399,3.1172836380533577,5.280969130198932,3.7666924644208244
COP 14,Poland,390,POL,Europe & Central Asia,POL,Poland,Europe & Central Asia,NA,NA,NA,0,0,0,0
COP 14,Portugal,26,PRT,Europe & Central Asia,POL,Poland,Europe & Central Asia,LIS,POZ,FRA,1.4713770825520542,0.7734245166899673,1.310253243342765,0.9345483558992563
COP 14,Qatar,16,QAT,Middle East & North Africa,POL,Poland,Europe & Central Asia,DOH,POZ,WAW,2.4813666584088523,1.3043222103077512,2.209643435837446,1.576045432879158
COP 14,Republic of Korea,73,KOR,East Asia & Pacific,POL,Poland,Europe & Central Asia,ICN,POZ,MUC,5.327469086806319,2.8003665766611183,4.744082079686293,3.383753583781145
COP 14,Moldova,2,MDA,Europe & Central Asia,POL,Poland,Europe & Central Asia,KIV,POZ,MUC,0.7800767465137506,0.41002788659076056,0.6946636110347567,0.49544102206975443
COP 14,Romania,7,ROU,Europe & Central Asia,POL,Poland,Europe & Central Asia,OTP,POZ,WAW,0.5044339459083417,0.2651431230193573,0.44920183553634874,0.32037523339135027
COP 14,Russian Federation,35,RUS,Europe & Central Asia,POL,Poland,Europe & Central Asia,SVO,POZ,WAW,0.5986274793192364,0.3146536046579797,0.5330818131767049,0.3801992708005113
COP 14,Rwanda,2,RWA,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,KGL,POZ,IST;WAW,3.7804652021420733,1.987189080557486,3.36648358275342,2.4011706999461393
COP 14,Saint Kitts and Nevis,2,KNA,Latin America & Caribbean,POL,Poland,Europe & Central Asia,SKB,POZ,ANU;FRA,4.633689002347067,2.43568336059435,4.126274709564234,2.9430976533771838
COP 14,Saint Lucia,2,LCA,Latin America & Caribbean,POL,Poland,Europe & Central Asia,SLU,POZ,ANU;FRA,4.784386546112884,2.514897028073311,4.260470047947837,3.0388135262383598
COP 14,Saint Vincent and The Grenadines,2,VCT,Latin America & Caribbean,POL,Poland,Europe & Central Asia,SVD,POZ,BGI;FRA,4.783262451849926,2.514306151626782,4.2594690481556485,3.03809955532106
COP 14,Samoa,14,WSM,East Asia & Pacific,POL,Poland,Europe & Central Asia,APW,POZ,HNL;YVR;FRA,10.125170769510099,5.322262662423035,9.016409183932378,6.431024248000758
COP 14,San Marino,3,SMR,Europe & Central Asia,POL,Poland,Europe & Central Asia,RMI,POZ,DME;MUC,2.767342575591529,1.454644509162883,2.4643034257542507,1.7576836590001612
COP 14,Sao Tome and Principe,3,STP,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,TMS,POZ,LIS;FRA,4.151400710037084,2.1821701084115044,3.696799623456901,2.6367711949916877
COP 14,Saudi Arabia,18,SAU,Middle East & North Africa,POL,Poland,Europe & Central Asia,JED,POZ,FRA,2.7967305501687467,1.470092201194662,2.4904732563583045,1.776349495005104
COP 14,Senegal,21,SEN,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,DKR,POZ,BCN,3.0332223256138677,1.594403323947469,2.701067888744049,1.9265577608172881
COP 14,Serbia,11,SRB,Europe & Central Asia,POL,Poland,Europe & Central Asia,BEG,POZ,WAW,0.4600488888274364,0.24181322473380054,0.4096766424504118,0.2921854711108251
COP 14,Seychelles,2,SYC,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,SEZ,POZ,FRA,4.810096157697098,2.528411200714438,4.283364316427858,3.055143041983678
COP 14,Sierra Leone,2,SLE,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,FNA,POZ,CMN;BCN,3.3467387165255227,1.7592021820992174,2.980252519865678,2.125688378759062
COP 14,Singapore,27,SGP,East Asia & Pacific,POL,Poland,Europe & Central Asia,SIN,POZ,CPH,6.11384777571745,3.2137239441358587,5.444348000543456,3.883223719309853
COP 14,Slovak Republic,14,SVK,Europe & Central Asia,POL,Poland,Europe & Central Asia,BTS,POZ,CIA,0.8432635833668214,0.4432404714947552,0.7509319159860113,0.5355721388755653
COP 14,Slovenia,9,SVN,Europe & Central Asia,POL,Poland,Europe & Central Asia,LJU,POZ,MUC,0.3705007590364332,0.19474448365101152,0.3299334281063975,0.23531181458104727
COP 14,Solomon Islands,5,SLB,East Asia & Pacific,POL,Poland,Europe & Central Asia,HIR,POZ,POM;NRT;CPH,9.183862826800533,4.827467243030047,8.1781796100557,5.833150459774879
COP 14,South Africa,57,ZAF,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,JNB,POZ,MUC,5.295032349274611,2.7833163124250135,4.71519734234849,3.3631513193511346
COP 14,Spain,65,ESP,Europe & Central Asia,POL,Poland,Europe & Central Asia,MAD,POZ,FRA,1.206170246279691,0.6340194168014613,1.0740880063663738,0.7661016567147789
COP 14,Sri Lanka,7,LKA,South Asia,POL,Poland,Europe & Central Asia,CMB,POZ,FRA,5.106449003822184,2.68418809808628,4.547264904804404,3.2433721971040597
COP 14,Sudan,14,SDN,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,PZU,POZ,CAI;MUC,2.6560770439586596,1.3961581489715558,2.3652220784755755,1.6870131144546399
COP 14,Suriname,6,SUR,Latin America & Caribbean,POL,Poland,Europe & Central Asia,PBM,POZ,AMS;DUS,4.933421789173316,2.593236912662147,4.393185116646345,3.1334735851891184
COP 14,Eswatini,2,SWZ,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,MTS,POZ,JNB;MUC,5.475917978276945,2.878398247468229,4.876275005501517,3.4780412202436564
COP 14,Sweden,78,SWE,Europe & Central Asia,POL,Poland,Europe & Central Asia,ARN,POZ,CPH,0.41537569330812557,0.21833187366430548,0.3698948601391259,0.26381270683330516
COP 14,Switzerland,23,CHE,Europe & Central Asia,POL,Poland,Europe & Central Asia,ZRH,POZ,MUC,0.34952400930993804,0.18371857832011018,0.3112534908080452,0.221989096822003
COP 14,Syrian Arab Republic,4,SYR,Middle East & North Africa,POL,Poland,Europe & Central Asia,BEY,POZ,FRA,2.037322626301615,1.0709119275229138,1.8142246542383897,1.2940098995861389
COP 14,Tajikistan,9,TJK,Europe & Central Asia,POL,Poland,Europe & Central Asia,DYU,POZ,FRA,3.2028582070357636,1.6835718662319819,2.852127713214629,2.0343023600531165
COP 14,Thailand,26,THA,East Asia & Pacific,POL,Poland,Europe & Central Asia,BKK,POZ,CPH,5.332732698434488,2.8031333767749946,4.748769297048373,3.3870967781611103
COP 14,North Macedonia,6,MKD,Europe & Central Asia,POL,Poland,Europe & Central Asia,SKP,POZ,NYO,1.5306490733508618,0.8045806434099158,1.3630346269217584,0.9721950898390189
COP 14,Timor-Leste,15,TLS,East Asia & Pacific,POL,Poland,Europe & Central Asia,DIL,POZ,SIN;CPH,7.656470642452467,4.024598572596176,6.818045224975225,4.863023990073419
COP 14,Togo,13,TGO,Sub-Saharan Africa,POL,Poland,Europe & Central Asia,LFW,POZ,LOS;FRA,3.359123905140386,1.765712415697494,2.991281462578235,2.1335548582596444
COP 14,Tonga,4,TON,East Asia & Pacific,POL,Poland,Europe & Central Asia,TBU,POZ,NAN;ICN;MUC,10.60984929783745,5.577032334294911,9.448012762138198,6.738868869994161
COP 14,Trinidad and Tobago,2,TTO,Latin America & Caribbean,POL,Poland,Europe & Central Asia,POS,POZ,LGW;DUS,4.863827363071299,2.5566548318274314,4.331211660895229,3.089270534003502
COP 14,Tunisia,15,TUN,Middle East & North Africa,POL,Poland,Europe & Central Asia,TUN,POZ,MUC,0.7774980037444085,0.4086724347682316,0.6923672231830655,0.49380321532957455
